threshold,gt_id,pred_id,iou
0.25,8154,18,0.9215204939373651
0.25,8164,30,0.5936549965676179
0.25,8167,25,0.8623814541622761
0.25,8176,32,0.6684044146192668
0.25,8183,29,0.9530854430379747
0.25,8186,33,0.5160167714884696
0.25,8187,35,0.7370897683397684
0.25,8190,31,0.9613908685096718
0.25,8195,39,0.7634020297615342
0.25,8198,44,0.7683779527559055
0.25,8202,47,0.9550277117973079
0.25,8204,49,0.9585242534365619
0.25,8205,41,0.7449387804582374
0.25,8208,45,0.9537029795886447
0.25,8212,40,0.9507511228124516
0.25,8213,43,0.5708668702007587
0.25,8222,50,0.6294340013463829
0.25,8229,53,0.9606931862938165
0.25,8230,46,0.9421221864951769
0.25,8231,48,0.9528346087771358
0.25,8232,51,0.9563261189977503
0.25,8239,52,0.961780396528386
0.25,8243,58,0.9619174225836722
0.25,8251,63,0.8670283982806004
0.25,8253,66,0.963145154993363
0.25,8254,62,0.6075797072388209
0.25,8256,61,0.8492922564529559
0.25,8257,57,0.9557777951402453
0.25,8260,75,0.9603423904507618
0.25,8261,65,0.9524927604288956
0.25,8263,69,0.9581790974245885
0.25,8264,71,0.955708739402583
0.25,8267,73,0.961068463105123
0.25,8272,76,0.9508019740900678
0.25,8273,78,0.9502607612672219
0.25,8274,70,0.9577225736769017
0.25,8275,86,0.9732065001981768
0.25,8279,80,0.963012512788227
0.25,8281,84,0.9611378827918545
0.25,8282,77,0.9564742589703588
0.25,8285,79,0.9645030425963489
0.25,8297,82,0.9607227624224791
0.25,8299,85,0.9523663183773817
0.25,8304,90,0.9616414618777568
0.25,8313,88,0.9435374149659864
0.25,8314,89,0.9651033386327504
0.25,8317,91,0.9590607137339718
0.25,8320,93,0.7313352476669059
0.25,8330,97,0.9646408839779006
0.25,8331,99,0.9551971326164874
0.25,8332,104,0.9595034910783553
0.25,8334,100,0.9569013413762997
0.25,8340,103,0.7585335018963337
0.25,8341,95,0.9647040449789162
0.25,8342,96,0.962403039417445
0.25,8346,98,0.96129185466635
0.25,8349,106,0.7534094415303918
